Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
college,6.6824762931302955,4.073458954085097,3.1994166429586266,94.19236472325414,3.0,6.0,11.0,0
college,4.489112427668183,10.660130745035971,3.770777591325852,93.40948136812582,2.0,5.0,,1
working_student,4.749744985816535,2.5635435412849907,3.413010540001457,72.82112716361127,7.0,6.0,2.0,0
college,2.430186711213122,8.332601962279501,2.808757936092568,,4.0,,4.0,1
college,7.459471259530437,7.410534676480419,3.6920141398237982,92.96436041708205,9.0,6.0,8.0,1
college,3.552195241946056,9.124575738649671,3.0746542866209645,,5.0,9.0,8.0,0
working_student,4.297902864855399,,1.4565240086567446,77.10605010778646,4.0,6.0,8.0,0
school,7.411101002525853,4.736107439443633,4.900417968911678,,3.0,8.0,8.0,0
college,4.930537509088859,5.813794297589711,,81.49196680223692,9.0,6.0,9.0,1
college,7.2380447455123935,5.467164376746077,1.9760844075005086,70.38907401996208,2.0,8.0,,0
college,6.527921574013201,7.6095025094453845,1.2738878869125019,83.45717745490309,9.0,,3.0,1
college,6.186173898928823,4.1257040728348695,1.0041999066454088,,3.0,4.0,1.0,0
college,7.813231465316709,5.232253786898557,0.7171410561504321,81.36154837277368,8.0,5.0,1.0,0
college,,2.3037160680259077,6.916222910461393,75.4137827159646,6.0,7.0,12.0,1
working_student,8.888110418201732,4.720882663241902,2.9944495602297274,81.76167719873561,8.0,6.0,8.0,0
college,5.004100673048059,0.9807598324176325,2.431433897008241,73.98598796741983,5.0,5.0,5.0,0
college,8.445048871350847,6.269214590109467,3.2025185704017236,80.24381595798164,5.0,3.0,3.0,0
working_student,7.874838696432175,9.162554103911013,3.024799785148947,84.26763324259942,8.0,6.0,2.0,1
college,5.234828717685635,5.8176674924590435,2.999127545425705,71.34167294152456,2.0,5.0,10.0,1
college,5.976410409808103,3.415560296594084,5.710357137187986,79.27181069159903,7.0,8.0,10.0,0
college,6.414806472005359,1.9235812697544543,1.7679678889958597,68.66935931244728,6.0,2.0,8.0,0
college,,6.381115830873847,2.2618790266236575,54.81312080504937,5.0,7.0,9.0,0
college,3.7798074597294393,2.0689143870116404,1.9285059892537628,73.27019327860596,5.0,6.0,2.0,0
school,7.762374172222087,1.6012629522023791,5.823566205930132,99.4946104533777,3.0,8.0,6.0,0
college,5.55977013815593,4.1566343143407956,,78.32375573383479,8.0,6.0,4.0,1
college,7.2910838997030645,6.095283879737606,0.5726804082186123,92.49146448481304,9.0,6.0,7.0,0
school,7.598858728529641,0.2263798432885938,0.4658686785746555,,5.0,,2.0,0
working_student,2.6941908100885477,5.061681319517316,1.2548984972504784,99.52206416724171,10.0,4.0,8.0,1
school,7.7086989412507725,0.712662379337809,3.833058346204955,86.90187232076805,5.0,3.0,,0
school,8.00482832361784,1.772247259059989,1.5726205487637113,87.37784080128313,3.0,5.0,4.0,0
college,5.450252464763612,4.54650283729209,6.118978852283181,66.99019884262869,,8.0,9.0,0
school,6.595862312986438,1.5568542958405163,4.047429928436673,,7.0,6.0,11.0,1
college,5.849212791868632,5.811398979561705,1.0108981521263831,65.41153076465767,5.0,4.0,11.0,0
college,6.478296836739976,4.992506471443077,4.098293617372244,77.47369638621475,9.0,8.0,3.0,1
college,5.557382055028274,2.694465073025908,0.37549870441052935,74.82699164816842,10.0,5.0,11.0,1
college,4.535071566945137,8.322709977620434,0.007171341822440169,87.68553602279214,5.0,5.0,10.0,0
college,4.306792630016177,2.8342150545518088,3.9941286502670033,97.91273017810286,1.0,2.0,6.0,0
working_student,6.547128207696964,5.437518418028675,3.499925432330522,90.52338179421062,6.0,2.0,12.0,0
working_student,5.920926327436791,4.2566798257617,4.410627900754891,85.62143132143204,1.0,9.0,,0
college,8.751865755667493,2.8750291338930647,6.688307220438345,94.91905004940838,4.0,5.0,2.0,0
working_student,6.08231997493255,7.84759735615214,2.2873917734883316,88.42877931192118,4.0,6.0,,0
working_student,6.828368045260174,9.931405411944427,2.2562090500822833,73.19524169964996,4.0,7.0,,0
college,4.4488736507503965,3.7514220278270383,4.641483964773531,72.4847754451566,8.0,9.0,6.0,1
college,,4.791802908367129,0.18052563821405387,85.54066636227061,8.0,6.0,8.0,0
college,7.511816607737779,7.599820078105396,1.6232691046040202,97.43998001428983,9.0,6.0,12.0,1
college,5.746188524261373,4.526037536030081,2.894871466560181,75.0818503365233,6.0,1.0,5.0,1
working_student,3.544799744770305,10.459781911232824,4.1679877382989226,73.84335052613726,8.0,1.0,10.0,1
working_student,,2.3952484784269914,3.3096587816884044,74.5245278195549,2.0,1.0,,0
college,2.65594838472611,6.946800543099295,2.2996795438359343,96.12976373744132,1.0,6.0,5.0,0
college,5.38025573138324,3.381133762792751,2.65902425756917,79.0224319895489,5.0,5.0,10.0,1
college,6.9621963847816755,6.014019434219053,2.4309029698081543,69.89193209769815,5.0,6.0,3.0,0
working_student,5.474367144528374,6.838065580520733,0.30126735870975585,81.18245116619357,3.0,6.0,10.0,0
working_student,,5.569102639959734,1.8187225310212871,85.82552688125276,5.0,8.0,2.0,0
college,6.433090645361394,3.675749016662772,4.98700678326343,98.87213302823208,6.0,7.0,6.0,0
school,6.93987556642442,1.5369094250694395,5.0077992745472715,79.7031446045918,6.0,2.0,1.0,0
working_student,5.053683754254094,6.227713383555937,3.425685826644228,94.5718446304688,3.0,10.0,3.0,0
college,5.506086022825966,5.608386273814322,5.646127281834868,87.41286927227495,6.0,2.0,2.0,1
,7.079581429885422,2.355284629606806,5.015275779034996,81.27209101840972,3.0,7.0,8.0,0
,5.480488366309755,4.9232801374267305,2.033847420983946,99.11305632293434,6.0,10.0,2.0,0
school,7.390504887309822,2.6452509965544726,0.29080908024380037,95.97385249152775,6.0,4.0,4.0,0
school,6.587522393959153,3.417007304042766,7.564927876014297,63.174772949700746,7.0,3.0,12.0,1
college,4.494164892517543,6.1031473347945475,1.8941040499465809,95.70236516868812,4.0,7.0,9.0,1
school,6.909704361973897,4.043813604997463,5.439151189737315,90.01468174469747,4.0,5.0,1.0,0
school,6.784632865796491,1.4134242245680488,3.7324654345851354,69.284938195575,4.0,7.0,6.0,0
working_student,4.1924169161030544,8.953310304088868,2.8864097766867776,91.28740958856933,10.0,3.0,12.0,1
working_student,6.968061865114532,8.601979921910493,3.1038719965905535,77.35601071882516,5.0,1.0,4.0,1
,7.104783594551442,5.064300503935768,4.080206749010355,74.40932650530154,4.0,5.0,7.0,0
college,7.622151435401456,2.714755150451274,2.8324297148452557,93.73213634862213,6.0,7.0,12.0,0
college,6.302487503780631,8.316678405213027,5.304616355682961,71.66048515544207,8.0,8.0,10.0,1
college,7.021079886193206,4.547899821262133,2.34956833104961,90.10716935655557,10.0,3.0,7.0,1
college,6.775676726146712,7.341510708889327,0.5318810652006913,76.78676839915775,6.0,9.0,12.0,1
school,5.395194570920244,2.7680569415971394,4.595539552039174,68.58690462020425,7.0,8.0,11.0,0
college,8.368301163052571,2.6214348077738516,0.8413574361699352,67.01574006805326,10.0,7.0,5.0,1
college,5.058450635341052,8.94079685955607,,82.40892536756755,8.0,7.0,6.0,1
school,7.833805040651688,4.873642575995945,1.8775330277790032,,8.0,9.0,9.0,0
college,,5.718884337176354,3.069866603943143,93.33839736230335,4.0,5.0,4.0,0
college,6.735685771967681,1.608928730511122,4.358844120638275,70.48927630500476,4.0,3.0,1.0,0
college,7.669084108396412,3.00080744354762,2.6247577462807996,62.199680187730465,5.0,6.0,12.0,0
college,5.9865661604507165,6.388141526516026,5.771998643400923,79.73931552661185,4.0,5.0,10.0,0
working_student,5.607403130749566,7.91244279459526,1.2576946772431072,70.55491286198728,10.0,3.0,10.0,1
college,7.8864648705383935,3.291810045744604,2.3485241982948484,98.07152443490642,4.0,7.0,1.0,0
school,8.469074819235782,5.467907853766967,7.1116023270697415,72.36762201553431,4.0,6.0,8.0,0
school,7.1541459111278405,3.2032498623744656,5.301615068837796,84.87231543561293,3.0,6.0,5.0,0
college,5.169774426529852,5.681632290066961,5.4201217494030445,85.59755405887516,5.0,7.0,4.0,1
college,8.867664284719435,7.820957085690835,0.6834321867448222,,5.0,9.0,8.0,0
working_student,6.024865547950814,,,75.81826736817607,5.0,4.0,12.0,0
college,6.133479395376187,5.686928989212657,4.303249423386691,92.347221167231,10.0,8.0,5.0,1
college,5.706082406880238,6.219633671565084,0.9511438851289293,99.06495116325624,5.0,7.0,2.0,0
school,8.451925993031784,3.558797610469887,,,1.0,6.0,4.0,0
college,8.231466359632668,1.8585972125875794,1.3107283608181701,88.21389765861873,9.0,6.0,1.0,0
college,3.7433054761945077,7.105387625580704,4.574923792451239,79.32962991407435,,6.0,6.0,1
college,6.830831514396617,6.349404470187511,3.171527681963215,93.05617885651074,1.0,7.0,1.0,0
working_student,3.0385184145609516,7.914604333864295,3.1491598268894396,75.00513653356616,1.0,6.0,5.0,1
school,8.400842868221178,2.1502097624523593,1.155176784332514,80.2583850037439,5.0,4.0,9.0,0
college,8.188768017637754,6.171289748737515,1.078927531903807,66.79793520478313,5.0,4.0,8.0,0
school,7.528092506926612,2.269934394115883,0.6916113752459552,90.78832207672508,4.0,5.0,1.0,0
school,6.186346500360765,2.866481763603955,,81.49712669250152,5.0,9.0,12.0,0
school,8.027529472125725,3.392502022043851,3.7136150925771285,64.20679862485662,,3.0,8.0,1
college,6.07269386012165,4.639399835967487,5.207455537497754,67.68237193322176,5.0,4.0,6.0,1
college,8.879454873034888,,1.3203939116661325,89.82320081236034,4.0,6.0,4.0,0
,7.575297186146331,2.67423107339035,4.544345141884137,63.17042243913635,,5.0,12.0,0
college,7.687813188501352,5.066348742129954,1.688270436738444,99.09045791612952,8.0,6.0,7.0,1
college,5.580361243582165,2.8288509974288027,2.903661221512768,75.57818981486196,5.0,4.0,7.0,0
college,7.216068853620688,5.328141297973105,5.34421211196115,72.6914585753452,9.0,6.0,12.0,1
,3.8732888766671882,7.15422622158261,2.7996541506330503,58.89228370529999,4.0,1.0,7.0,0
college,7.446360057227193,3.8389988544947595,6.261078359847057,77.83593924781063,5.0,3.0,4.0,1
,7.521500906509191,5.901129299790667,3.1093885845943996,88.42170848156431,2.0,9.0,2.0,0
working_student,6.612119678305916,5.437476124414048,,81.62389684568834,4.0,2.0,10.0,0
working_student,4.599342403936451,7.815349144380832,0.10776413048895639,89.708365914269,8.0,3.0,2.0,1
school,7.945114473827482,4.0217320300200345,3.8764145274938153,95.8480855457259,,6.0,,1
college,6.648596719954894,2.598979924513056,9.073140759083206,86.46945093078963,5.0,2.0,3.0,1
working_student,4.64028032809051,5.187512396278016,0.04169450323414736,,5.0,7.0,7.0,0
college,6.302265207529386,2.0594964362822896,2.5179986732902124,97.17150506724947,7.0,9.0,11.0,0
college,9.521218866967207,3.0023681908945172,5.498928169401452,98.4620144388836,10.0,2.0,9.0,1
school,6.146478495038119,3.006081979849645,4.577733648338458,83.45557251066683,10.0,,,1
college,5.670426333325901,4.174644855119629,1.5060369494248425,74.33094182558264,3.0,,9.0,0
working_student,4.502411896895028,9.567235606827444,4.395499706242911,78.77035192516003,5.0,,9.0,1
college,,0.12063224147383733,4.6242416907187724,79.85837393732544,7.0,9.0,4.0,0
school,7.657576866335979,3.1599012430114453,6.4284052273242605,60.56618783566194,2.0,3.0,7.0,0
working_student,6.058086323921286,6.970030487990022,6.501177302228125,64.28074678118368,6.0,3.0,9.0,0
college,3.661024556965552,4.64303478559701,0.3057857426271231,83.01634430703123,8.0,3.0,11.0,1
college,7.477747526757411,4.176825414095057,0.9205613887144439,84.48707478162387,4.0,4.0,,0
college,5.218643497422513,3.7981148364694697,1.274089499881324,64.42657533850222,7.0,8.0,7.0,0
college,3.9614181134865607,4.689624972416864,1.5212328323065676,96.63866640928484,,8.0,10.0,0
working_student,4.38273743603045,6.2322735714414215,3.777590959645761,81.55000431922788,10.0,2.0,3.0,1
school,7.565167444954765,0.47121067519170357,2.182816382686604,95.00434138487991,10.0,5.0,1.0,1
working_student,5.496080943795046,7.283082433217517,4.667117548858276,71.21904029089272,6.0,10.0,4.0,0
school,7.127081136415754,4.94329492657796,2.1746151573465715,89.82350442029968,6.0,7.0,9.0,0
college,2.691019925392298,6.978189980486327,3.326469461808382,81.25838232585744,2.0,4.0,6.0,0
school,6.342038816893468,3.4252414614923343,1.9556395098750798,65.23535520408802,1.0,,,0
college,7.222314627571843,6.942980290705652,3.2118730533107525,80.77505203138138,4.0,6.0,5.0,0
school,7.981209413610789,2.8455251263632726,6.667310124603591,90.28418239241913,5.0,8.0,1.0,0
college,7.087816997688721,6.373478107120416,2.1506561947589935,80.02609049112982,5.0,3.0,1.0,0
school,6.234034637885682,2.2641481999324364,1.1671064827463522,71.8953520793033,8.0,,,0
college,6.65724401471242,5.092430732679043,4.2823968610506284,86.35600046089522,2.0,6.0,12.0,0
school,6.5265549086818515,4.034925909776606,4.683560407864634,77.35976298167698,7.0,4.0,2.0,0
college,4.569502745113788,8.171329650782198,5.303035996476332,85.9587111685745,8.0,7.0,5.0,1
college,7.735348525308664,7.246382505550273,3.2473283903357055,54.953385678888935,2.0,2.0,5.0,0
college,7.194874071595886,3.5667664935021954,1.4102406475503608,91.26584622735531,3.0,7.0,5.0,0
college,7.625736661265655,1.4631395974513786,2.9522831586440486,74.74135984543224,4.0,6.0,6.0,0
school,,4.609259307086474,2.8827566726984943,97.44171377587189,6.0,5.0,12.0,0
college,6.1159278729405795,4.0845177794511685,2.3526880383934863,64.81220580029638,1.0,8.0,9.0,0
college,4.877571955283932,4.704501905873841,2.9458455802171923,69.41742319244153,2.0,3.0,12.0,0
,7.378270229258801,6.498119656166158,3.5435632781995583,87.18957825466212,4.0,9.0,8.0,0
school,7.311892276647964,1.5880367762977603,6.570108740498769,85.18428116706193,1.0,6.0,12.0,0
school,6.753772234987449,1.7010470111627378,,91.41072853153838,8.0,1.0,11.0,1
school,6.4961068365558745,3.7674255230451887,4.416320042543729,99.46033129181886,7.0,8.0,3.0,0
college,3.959478115931445,5.05158181777627,1.6064213812449288,90.68606490529979,9.0,6.0,10.0,1
college,5.538415336672733,2.3991163476610318,2.96449892945312,84.60550528004747,10.0,7.0,12.0,1
college,7.182597997673189,4.865455563927378,2.9445801593590817,69.83601154479403,8.0,3.0,,1
college,4.883220697493303,3.130429421989793,1.0674714951859414,86.65677510971415,7.0,7.0,3.0,0
working_student,5.731310228847886,5.701538452350986,4.271753090813509,91.04873867162068,7.0,1.0,6.0,0
college,4.116297038838581,2.8692486544004505,7.765393208047092,95.93381615713662,6.0,4.0,8.0,1
working_student,5.706561413706238,4.063258954309223,6.75405742735424,97.79481721010848,3.0,5.0,12.0,0
college,8.342811732212521,6.54810191117548,4.084609709108083,97.10578885101953,7.0,4.0,2.0,1
school,8.258163445089432,3.117071688771316,1.727232375465076,92.65886989454498,7.0,5.0,1.0,0
college,7.137566770141696,1.2895800721603232,4.30647644299855,71.96514951281418,3.0,4.0,6.0,0
working_student,2.7999432483902567,11.06829126654492,3.5293844789055155,99.44827627849615,5.0,7.0,8.0,0
college,8.832993605332192,6.208902290072508,2.4816544829762646,87.08804403486761,10.0,4.0,12.0,1
college,4.815561389803681,4.360574387462929,3.884882736331442,49.25730733446094,3.0,1.0,2.0,1
college,7.636474935857444,3.795488566531036,3.0752414654981717,,7.0,,7.0,0
working_student,4.110425620719126,8.45702212729801,,90.14940797859336,4.0,,12.0,1
college,5.0389627019327525,1.9737080010862424,,61.681573179395876,4.0,7.0,4.0,0
college,5.899320577349859,7.952430710456912,2.104736189200932,81.36529209969507,9.0,8.0,8.0,1
college,3.3071300665625274,7.196243831726998,5.222637068928218,68.13919171004258,9.0,7.0,2.0,1
working_student,3.8765324301286266,,3.705866731168189,88.43238108372687,,5.0,10.0,0
college,4.887287120167589,5.059171568356174,3.404494242349627,79.31691831841334,4.0,,12.0,0
working_student,7.450412368952889,6.83822683500914,1.0319997585201444,60.81002204590487,4.0,6.0,4.0,0
school,7.264821416268396,2.5231395745686847,3.5034628239149197,78.32499427861353,3.0,4.0,1.0,0
college,7.6733949477416346,3.695917660210937,4.826424529414314,84.72245498053078,,6.0,2.0,0
college,4.611469899535219,8.769744016448406,4.154715169771137,97.82787654638409,6.0,1.0,9.0,1
working_student,6.300372535456844,7.87891121698546,5.333435590782415,72.28423067979165,3.0,8.0,4.0,0
college,4.467962191352575,3.388634052862027,3.3665225144018827,92.24085083466362,6.0,8.0,6.0,0
working_student,5.1573150260428395,5.403845410972754,4.049786017821944,75.02719239927971,3.0,9.0,2.0,0
college,7.526554766403366,5.129603636436903,4.887899046073798,85.81780707710243,5.0,6.0,11.0,0
school,7.021415436744376,4.5905272894158005,0.31664155288793516,77.30796272149688,6.0,9.0,12.0,0
college,7.324363146507797,4.830429976145405,6.718955355594332,75.66151402685956,3.0,8.0,1.0,0
working_student,5.455425265804473,6.054791257833573,,92.65489394818174,5.0,6.0,2.0,0
school,7.5129176197536855,2.6317981442728784,0.9697280259255852,90.81565728802343,5.0,5.0,8.0,0
school,5.735153125365634,4.264161122822799,7.59461790184287,55.8347065599934,6.0,4.0,6.0,0
college,5.484791976464073,5.156486242939811,5.094865645657497,75.57707782481219,5.0,7.0,4.0,0
,6.129583774109238,3.1909801013021504,0.8599857564108853,81.93719303783577,4.0,7.0,9.0,0
school,6.253874672756494,1.8768717862608895,5.681136293565745,60.94205128317904,9.0,8.0,1.0,1
working_student,4.271153426470237,6.245328113034057,4.187190679903034,72.23835361644865,5.0,2.0,5.0,0
working_student,6.072089693652723,7.152011181367273,6.7849645275256885,85.2836960290153,7.0,7.0,10.0,0
college,,1.2552853688359098,5.9874578493905,88.63298643401286,5.0,7.0,5.0,0
college,5.6846223315280815,1.6095951032845435,1.4405736637807904,86.07354656349375,2.0,6.0,12.0,0
college,5.949495709121814,4.853639565553472,3.0162436144886744,78.5037619978141,8.0,7.0,7.0,1
school,6.92162052053596,2.262720061400826,0.8825459210192359,94.62074687444338,4.0,6.0,5.0,0
college,7.973975251368429,6.58195744022072,3.035213930018365,92.74025290652277,4.0,6.0,5.0,0
college,4.119140216963714,4.100253542330851,2.845485953849164,80.4360068958751,7.0,7.0,1.0,1
college,5.433547232615712,3.9273215887117643,1.2188829627933515,90.86630277540412,3.0,3.0,9.0,0
school,6.32667007350753,4.383265877743552,7.219863409404246,92.93101237608433,8.0,5.0,4.0,1
college,,,3.0138568975699904,75.44738343883566,4.0,10.0,10.0,0
school,7.550176167184986,3.313079032762971,5.046310324715254,87.10768615464185,8.0,7.0,4.0,1
